season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2018,1,Golden State Warriors,Pacific,1903.5,76,30,106,0.717,76-30,Houston Rockets,1750,1519.8,2026-05-21T03:55:34Z
2018,2,Houston Rockets,Southwest,1750,78,24,102,0.765,78-24,Golden State Warriors,1903.5,1533.5,2026-05-21T03:55:34Z
2018,3,Utah Jazz,Northwest,1690.9,56,40,96,0.583,56-40,Golden State Warriors,1903.5,1523.7,2026-05-21T03:55:34Z
2018,4,Philadelphia 76ers,Atlantic,1688.1,59,38,97,0.608,59-38,Houston Rockets,1750,1495.2,2026-05-21T03:55:34Z
2018,5,Oklahoma City Thunder,Northwest,1653.4,51,39,90,0.567,51-39,Golden State Warriors,1903.5,1523.2,2026-05-21T03:55:34Z
2018,6,New Orleans Pelicans,Southwest,1637.8,54,41,95,0.568,54-41,Golden State Warriors,1903.5,1522,2026-05-21T03:55:34Z
2018,7,Cleveland Cavaliers,Central,1635.5,63,45,108,0.583,63-45,Utah Jazz,1690.9,1509.4,2026-05-21T03:55:34Z
2018,8,Boston Celtics,Atlantic,1614.6,70,35,105,0.667,70-35,Golden State Warriors,1903.5,1507.4,2026-05-21T03:55:34Z
2018,9,Denver Nuggets,Northwest,1611.6,48,38,86,0.558,48-38,Golden State Warriors,1903.5,1505.9,2026-05-21T03:55:34Z
2018,10,Indiana Pacers,Central,1588.2,52,39,91,0.571,52-39,Golden State Warriors,1903.5,1499.5,2026-05-21T03:55:34Z
2018,11,Portland Trail Blazers,Northwest,1587.8,53,38,91,0.582,53-38,Golden State Warriors,1903.5,1501.3,2026-05-21T03:55:34Z
2018,12,Minnesota Timberwolves,Northwest,1563.5,49,40,89,0.551,49-40,Golden State Warriors,1903.5,1529.5,2026-05-21T03:55:34Z
2018,13,Toronto Raptors,Atlantic,1546.1,66,31,97,0.68,66-31,Houston Rockets,1750,1490.4,2026-05-21T03:55:34Z
2018,14,Miami Heat,Southeast,1520.6,48,45,93,0.516,48-45,Utah Jazz,1690.9,1492.7,2026-05-21T03:55:34Z
2018,15,San Antonio Spurs,Southwest,1512.9,51,41,92,0.554,51-41,Golden State Warriors,1903.5,1527.7,2026-05-21T03:55:34Z
2018,16,Milwaukee Bucks,Central,1500,48,45,93,0.516,48-45,Golden State Warriors,1903.5,1497.3,2026-05-21T03:55:34Z
2018,17,Los Angeles Lakers,Pacific,1495.3,37,50,87,0.425,37-50,Houston Rockets,1750,1507.6,2026-05-21T03:55:34Z
2018,18,Detroit Pistons,Central,1480.8,41,46,87,0.471,41-46,Golden State Warriors,1903.5,1493.6,2026-05-21T03:55:34Z
2018,19,LA Clippers,Pacific,1464.1,44,43,87,0.506,44-43,Golden State Warriors,1903.5,1511.2,2026-05-21T03:55:34Z
2018,20,Washington Wizards,Southeast,1459.8,48,44,92,0.522,48-44,Houston Rockets,1750,1498.6,2026-05-21T03:55:34Z
2018,21,Charlotte Hornets,Southeast,1451.2,38,49,87,0.437,38-49,Golden State Warriors,1903.5,1491,2026-05-21T03:55:34Z
2018,22,Brooklyn Nets,Atlantic,1393.9,31,55,86,0.36,31-55,Utah Jazz,1690.9,1498.1,2026-05-21T03:55:34Z
2018,23,Sacramento Kings,Pacific,1352.7,28,60,88,0.318,28-60,Golden State Warriors,1903.5,1518.8,2026-05-21T03:55:34Z
2018,24,New York Knicks,Atlantic,1346.9,29,58,87,0.333,29-58,Utah Jazz,1690.9,1498.6,2026-05-21T03:55:34Z
2018,25,Atlanta Hawks,Southeast,1321.8,26,61,87,0.299,26-61,Utah Jazz,1690.9,1497,2026-05-21T03:55:34Z
2018,26,Orlando Magic,Southeast,1289.6,28,60,88,0.318,28-60,Oklahoma City Thunder,1653.4,1490.1,2026-05-21T03:55:34Z
2018,27,Dallas Mavericks,Southwest,1257.5,28,59,87,0.322,28-59,Oklahoma City Thunder,1653.4,1508.3,2026-05-21T03:55:34Z
2018,28,Memphis Grizzlies,Southwest,1247.7,25,62,87,0.287,25-62,Golden State Warriors,1903.5,1517.6,2026-05-21T03:55:34Z
2018,29,Chicago Bulls,Central,1242.4,30,57,87,0.345,30-57,Utah Jazz,1690.9,1504.4,2026-05-21T03:55:34Z
2018,30,Phoenix Suns,Pacific,1191.8,22,64,86,0.256,22-64,Utah Jazz,1690.9,1528.7,2026-05-21T03:55:34Z
