season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2021,1,Phoenix Suns,Pacific,1819.8,63,29,92,0.685,63-29,LA Clippers,1751.7,1520.4,2026-05-21T02:56:24Z
2021,2,LA Clippers,Pacific,1751.7,57,37,94,0.606,57-37,Phoenix Suns,1819.8,1526.4,2026-05-21T02:56:24Z
2021,3,Milwaukee Bucks,Central,1742.9,56,34,90,0.622,56-34,LA Clippers,1751.7,1512.2,2026-05-21T02:56:24Z
2021,4,Atlanta Hawks,Southeast,1715.8,53,39,92,0.576,53-39,Phoenix Suns,1819.8,1515,2026-05-21T02:56:24Z
2021,5,Philadelphia 76ers,Atlantic,1695.1,58,28,86,0.674,58-28,LA Clippers,1751.7,1507.2,2026-05-21T02:56:24Z
2021,6,Brooklyn Nets,Atlantic,1675.4,57,29,86,0.663,57-29,Phoenix Suns,1819.8,1507.6,2026-05-21T02:56:24Z
2021,7,Portland Trail Blazers,Northwest,1637,45,37,82,0.549,45-37,Atlanta Hawks,1715.8,1506.8,2026-05-21T02:56:24Z
2021,8,Utah Jazz,Northwest,1618.4,60,25,85,0.706,60-25,Phoenix Suns,1819.8,1530.2,2026-05-21T02:56:24Z
2021,9,Denver Nuggets,Northwest,1605.8,53,32,85,0.624,53-32,Phoenix Suns,1819.8,1528.3,2026-05-21T02:56:24Z
2021,10,New York Knicks,Atlantic,1591.3,45,36,81,0.556,45-36,LA Clippers,1751.7,1494.2,2026-05-21T02:56:24Z
2021,11,Golden State Warriors,Pacific,1582.8,41,36,77,0.532,41-36,Phoenix Suns,1819.8,1501.2,2026-05-21T02:56:24Z
2021,12,Memphis Grizzlies,Southwest,1564,44,38,82,0.537,44-38,Phoenix Suns,1819.8,1510.9,2026-05-21T02:56:24Z
2021,13,Los Angeles Lakers,Pacific,1550,52,36,88,0.591,52-36,Phoenix Suns,1819.8,1537.5,2026-05-21T02:56:24Z
2021,14,Chicago Bulls,Central,1516.8,34,42,76,0.447,34-42,Milwaukee Bucks,1742.9,1479.4,2026-05-21T02:56:24Z
2021,15,Dallas Mavericks,Southwest,1516.8,47,35,82,0.573,47-35,LA Clippers,1751.7,1529.4,2026-05-21T02:56:24Z
2021,16,Washington Wizards,Southeast,1509.8,37,45,82,0.451,37-45,Phoenix Suns,1819.8,1503.9,2026-05-21T02:56:24Z
2021,17,Miami Heat,Southeast,1507.9,43,40,83,0.518,43-40,Milwaukee Bucks,1742.9,1508.4,2026-05-21T02:56:24Z
2021,18,Indiana Pacers,Central,1460,35,42,77,0.455,35-42,Phoenix Suns,1819.8,1491.4,2026-05-21T02:56:24Z
2021,19,Boston Celtics,Atlantic,1456.9,38,42,80,0.475,38-42,Phoenix Suns,1819.8,1514,2026-05-21T02:56:24Z
2021,20,Minnesota Timberwolves,Northwest,1447.4,24,51,75,0.32,24-51,Phoenix Suns,1819.8,1507.6,2026-05-21T02:56:24Z
2021,21,New Orleans Pelicans,Southwest,1436.8,33,41,74,0.446,33-41,Phoenix Suns,1819.8,1509.6,2026-05-21T02:56:24Z
2021,22,San Antonio Spurs,Southwest,1432.2,33,43,76,0.434,33-43,Phoenix Suns,1819.8,1495.3,2026-05-21T02:56:24Z
2021,23,Sacramento Kings,Pacific,1428,33,43,76,0.434,33-43,Phoenix Suns,1819.8,1512.2,2026-05-21T02:56:24Z
2021,24,Charlotte Hornets,Southeast,1337.5,34,43,77,0.442,34-43,Phoenix Suns,1819.8,1489.9,2026-05-21T02:56:24Z
2021,25,Toronto Raptors,Atlantic,1336.2,29,46,75,0.387,29-46,Milwaukee Bucks,1742.9,1498.7,2026-05-21T02:56:24Z
2021,26,Detroit Pistons,Central,1275.7,22,54,76,0.289,22-54,Phoenix Suns,1819.8,1508,2026-05-21T02:56:24Z
2021,27,Houston Rockets,Southwest,1226.8,20,56,76,0.263,20-56,LA Clippers,1751.7,1513,2026-05-21T02:56:24Z
2021,28,Cleveland Cavaliers,Central,1223.7,24,52,76,0.316,24-52,Atlanta Hawks,1715.8,1508.7,2026-05-21T02:56:24Z
2021,29,Orlando Magic,Southeast,1185.6,23,53,76,0.303,23-53,Phoenix Suns,1819.8,1510.3,2026-05-21T02:56:24Z
2021,30,Oklahoma City Thunder,Northwest,1151.7,23,52,75,0.307,23-52,Phoenix Suns,1819.8,1517.1,2026-05-21T02:56:24Z
