season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2008,1,Boston Celtics,Atlantic,1834.6,85,29,114,0.746,85-29,Los Angeles Lakers,1768.4,1500.6,2026-05-21T02:42:22Z
2008,2,Los Angeles Lakers,Pacific,1768.4,74,36,110,0.673,74-36,Boston Celtics,1834.6,1542.4,2026-05-21T02:42:22Z
2008,3,San Antonio Spurs,Southwest,1756.4,68,36,104,0.654,68-36,Los Angeles Lakers,1768.4,1542.5,2026-05-21T02:42:22Z
2008,4,Utah Jazz,Northwest,1731.3,63,37,100,0.63,63-37,Boston Celtics,1834.6,1521.8,2026-05-21T02:42:22Z
2008,5,New Orleans Hornets,Southwest,1700.3,67,34,101,0.663,67-34,Boston Celtics,1834.6,1523.5,2026-05-21T02:42:22Z
2008,6,Detroit Pistons,Central,1676.1,73,34,107,0.682,73-34,Boston Celtics,1834.6,1513.7,2026-05-21T02:42:22Z
2008,7,Phoenix Suns,Pacific,1673.8,60,34,94,0.638,60-34,Boston Celtics,1834.6,1514.6,2026-05-21T02:42:22Z
2008,8,Houston Rockets,Southwest,1653.6,58,35,93,0.624,58-35,Los Angeles Lakers,1768.4,1518.7,2026-05-21T02:42:22Z
2008,9,Orlando Magic,Southeast,1644.9,62,36,98,0.633,62-36,Boston Celtics,1834.6,1490.5,2026-05-21T02:42:22Z
2008,10,Cleveland Cavaliers,Central,1621.8,53,48,101,0.525,53-48,Boston Celtics,1834.6,1519.6,2026-05-21T02:42:22Z
2008,11,Denver Nuggets,Northwest,1588.9,55,39,94,0.585,55-39,Boston Celtics,1834.6,1506.5,2026-05-21T02:42:22Z
2008,12,Dallas Mavericks,Southwest,1579.3,57,38,95,0.6,57-38,Los Angeles Lakers,1768.4,1522.8,2026-05-21T02:42:22Z
2008,13,Indiana Pacers,Central,1544.5,42,47,89,0.472,42-47,Utah Jazz,1731.3,1475.6,2026-05-21T02:42:22Z
2008,14,Golden State Warriors,Pacific,1500.6,52,36,88,0.591,52-36,Boston Celtics,1834.6,1505.8,2026-05-21T02:42:22Z
2008,15,Washington Wizards,Southeast,1498.6,47,47,94,0.5,47-47,Boston Celtics,1834.6,1501.7,2026-05-21T02:42:22Z
2008,16,Philadelphia 76ers,Atlantic,1496.8,44,51,95,0.463,44-51,Boston Celtics,1834.6,1501.2,2026-05-21T02:42:22Z
2008,17,Atlanta Hawks,Southeast,1492.4,47,50,97,0.485,47-50,Boston Celtics,1834.6,1506.6,2026-05-21T02:42:22Z
2008,18,Sacramento Kings,Pacific,1470.2,40,48,88,0.455,40-48,Los Angeles Lakers,1768.4,1509.9,2026-05-21T02:42:22Z
2008,19,Portland Trail Blazers,Northwest,1436.4,45,43,88,0.511,45-43,Los Angeles Lakers,1768.4,1507.2,2026-05-21T02:42:22Z
2008,20,Chicago Bulls,Central,1425.9,37,52,89,0.416,37-52,Utah Jazz,1731.3,1492.2,2026-05-21T02:42:22Z
2008,21,Toronto Raptors,Atlantic,1421.5,44,46,90,0.489,44-46,Boston Celtics,1834.6,1509.5,2026-05-21T02:42:22Z
2008,22,Charlotte Bobcats,Southeast,1417.9,33,56,89,0.371,33-56,Boston Celtics,1834.6,1500.9,2026-05-21T02:42:22Z
2008,23,New Jersey Nets,Atlantic,1374.7,38,49,87,0.437,38-49,Boston Celtics,1834.6,1494.8,2026-05-21T02:42:22Z
2008,24,Minnesota Timberwolves,Northwest,1357.6,24,65,89,0.27,24-65,Utah Jazz,1731.3,1506.4,2026-05-21T02:42:22Z
2008,25,Memphis Grizzlies,Southwest,1274.1,26,61,87,0.299,26-61,Los Angeles Lakers,1768.4,1511.7,2026-05-21T02:42:22Z
2008,26,Seattle SuperSonics,Northwest,1268.4,22,66,88,0.25,22-66,San Antonio Spurs,1756.4,1525.6,2026-05-21T02:42:22Z
2008,27,New York Knicks,Atlantic,1229.5,26,62,88,0.295,26-62,Boston Celtics,1834.6,1509.4,2026-05-21T02:42:22Z
2008,28,LA Clippers,Pacific,1222.2,27,63,90,0.3,27-63,Los Angeles Lakers,1768.4,1528.6,2026-05-21T02:42:22Z
2008,29,Miami Heat,Southeast,1177.9,15,74,89,0.169,15-74,Utah Jazz,1731.3,1509.8,2026-05-21T02:42:22Z
2008,30,Milwaukee Bucks,Central,1161.4,29,61,90,0.322,29-61,Los Angeles Lakers,1768.4,1509.8,2026-05-21T02:42:22Z
