season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2007,1,San Antonio Spurs,Southwest,1873.6,71,30,101,0.703,71-30,Cleveland Cavaliers,1705.8,1524.8,2026-05-21T10:46:52Z
2007,2,Cleveland Cavaliers,Central,1705.8,62,44,106,0.585,62-44,San Antonio Spurs,1873.6,1505.1,2026-05-21T10:46:52Z
2007,3,Phoenix Suns,Pacific,1686.2,67,28,95,0.705,67-28,San Antonio Spurs,1873.6,1510.1,2026-05-21T10:46:52Z
2007,4,Chicago Bulls,Central,1678.1,56,39,95,0.589,56-39,San Antonio Spurs,1873.6,1484.5,2026-05-21T10:46:52Z
2007,5,Utah Jazz,Northwest,1674.6,62,42,104,0.596,62-42,San Antonio Spurs,1873.6,1525.2,2026-05-21T10:46:52Z
2007,6,Detroit Pistons,Central,1663.7,65,37,102,0.637,65-37,Cleveland Cavaliers,1705.8,1503.6,2026-05-21T10:46:52Z
2007,7,Golden State Warriors,Pacific,1656.9,48,46,94,0.511,48-46,San Antonio Spurs,1873.6,1520,2026-05-21T10:46:52Z
2007,8,Dallas Mavericks,Southwest,1651.3,67,22,89,0.753,67-22,San Antonio Spurs,1873.6,1510.8,2026-05-21T10:46:52Z
2007,9,New Jersey Nets,Atlantic,1622.1,49,50,99,0.495,49-50,Cleveland Cavaliers,1705.8,1498.5,2026-05-21T10:46:52Z
2007,10,LA Clippers,Pacific,1578.7,42,42,84,0.5,42-42,Phoenix Suns,1686.2,1508.5,2026-05-21T10:46:52Z
2007,11,Denver Nuggets,Northwest,1577.4,48,42,90,0.533,48-42,San Antonio Spurs,1873.6,1519.9,2026-05-21T10:46:52Z
2007,12,Houston Rockets,Southwest,1556.2,57,32,89,0.64,57-32,San Antonio Spurs,1873.6,1519.9,2026-05-21T10:46:52Z
2007,13,Toronto Raptors,Atlantic,1551.7,52,40,92,0.565,52-40,Cleveland Cavaliers,1705.8,1502.3,2026-05-21T10:46:52Z
2007,14,Philadelphia 76ers,Atlantic,1527.6,34,51,85,0.4,34-51,Cleveland Cavaliers,1705.8,1492.7,2026-05-21T10:46:52Z
2007,15,Orlando Magic,Southeast,1503.9,44,47,91,0.484,44-47,San Antonio Spurs,1873.6,1493.6,2026-05-21T10:46:52Z
2007,16,Charlotte Bobcats,Southeast,1483.9,34,53,87,0.391,34-53,San Antonio Spurs,1873.6,1473.9,2026-05-21T10:46:52Z
2007,17,Los Angeles Lakers,Pacific,1428.2,45,46,91,0.495,45-46,San Antonio Spurs,1873.6,1522.6,2026-05-21T10:46:52Z
2007,18,Miami Heat,Southeast,1413.5,44,44,88,0.5,44-44,San Antonio Spurs,1873.6,1504,2026-05-21T10:46:52Z
2007,19,Memphis Grizzlies,Southwest,1368.1,24,61,85,0.282,24-61,San Antonio Spurs,1873.6,1525.9,2026-05-21T10:46:52Z
2007,20,Sacramento Kings,Pacific,1365.9,36,48,84,0.429,36-48,Phoenix Suns,1686.2,1518.6,2026-05-21T10:46:52Z
2007,21,Portland Trail Blazers,Northwest,1364.2,31,55,86,0.36,31-55,Cleveland Cavaliers,1705.8,1515.5,2026-05-21T10:46:52Z
2007,22,Seattle SuperSonics,Northwest,1360.3,33,53,86,0.384,33-53,Cleveland Cavaliers,1705.8,1517.7,2026-05-21T10:46:52Z
2007,23,New York Knicks,Atlantic,1341.6,37,49,86,0.43,37-49,Cleveland Cavaliers,1705.8,1499.6,2026-05-21T10:46:52Z
2007,24,Washington Wizards,Southeast,1337.6,44,47,91,0.484,44-47,Cleveland Cavaliers,1705.8,1512.5,2026-05-21T10:46:52Z
2007,25,Boston Celtics,Atlantic,1333.4,27,60,87,0.31,27-60,San Antonio Spurs,1873.6,1501.2,2026-05-21T10:46:52Z
2007,26,Atlanta Hawks,Southeast,1326.4,35,53,88,0.398,35-53,Cleveland Cavaliers,1705.8,1498.1,2026-05-21T10:46:52Z
2007,27,Indiana Pacers,Central,1317.4,37,51,88,0.42,37-51,San Antonio Spurs,1873.6,1502.8,2026-05-21T10:46:52Z
2007,28,Milwaukee Bucks,Central,1283.2,31,57,88,0.352,31-57,San Antonio Spurs,1873.6,1501.1,2026-05-21T10:46:52Z
2007,29,Minnesota Timberwolves,Northwest,1268.5,36,49,85,0.424,36-49,San Antonio Spurs,1873.6,1511.8,2026-05-21T10:46:52Z
