season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at,baseline_elo,baseline_date,elo_change
2023,20,Southern Miss,Sun Belt,1849,27,16,43,0.628,27-16,Tennessee,1980.6,1644.6,NA,2026-09-03T12:03:41Z,1853.1,2026-09-03,-4.1
2023,21,Dallas Baptist,AAC,1847.1,14,10,24,0.583,14-10,Oklahoma St,1831.5,1650.1,NA,2026-09-03T12:03:41Z,1820,2026-09-03,27.1
2023,22,Texas,Big 12,1844.9,37,20,57,0.649,37-20,Stanford,1896.9,1632.4,NA,2026-09-03T12:03:41Z,1847.1,2026-09-03,-2.2
2023,23,Oregon,Pac-12,1842.6,36,18,54,0.667,36-18,Vanderbilt,1963.5,1713.3,NA,2026-09-03T12:03:41Z,1827.6,2026-09-03,15
2023,24,Campbell,Big South,1842.1,36,12,48,0.75,36-12,East Carolina,1830.6,1576.1,NA,2026-09-03T12:03:41Z,1837,2026-09-03,5.1
2023,25,Indiana St,MVC,1840.5,12,11,23,0.522,12-11,Vanderbilt,1963.5,1726.7,NA,2026-09-03T12:03:41Z,1847.5,2026-09-03,-7
2023,26,Texas A&M,SEC,1840.5,35,22,57,0.614,35-22,LSU,2128.7,1667.9,NA,2026-09-03T12:03:41Z,1830.2,2026-09-03,10.3
2023,27,Wichita St,AAC,1833.1,7,5,12,0.583,7-5,Oklahoma St,1831.5,1719.5,NA,2026-09-03T12:03:41Z,1803.2,2026-09-03,29.9
2023,28,Oklahoma St,Big 12,1831.5,36,18,54,0.667,36-18,TCU,1997.4,1658.5,NA,2026-09-03T12:03:41Z,1846.6,2026-09-03,-15.1
2023,29,East Carolina,AAC,1830.6,41,16,57,0.719,41-16,North Carolina,1822,1571.8,NA,2026-09-03T12:03:41Z,1823.6,2026-09-03,7
2023,30,North Carolina,ACC,1822,32,21,53,0.604,32-21,Virginia,1958.4,1662.2,NA,2026-09-03T12:03:41Z,1880.8,2026-09-03,-58.8
2023,31,Mississippi St,SEC,1820.6,26,20,46,0.565,26-20,LSU,2128.7,1717,NA,2026-09-03T12:03:41Z,1741.7,2026-09-03,78.9
2023,32,Oregon St,Pac-12,1815.7,35,19,54,0.648,35-19,Santa Barbara,1978.6,1639.6,NA,2026-09-03T12:03:41Z,1822.8,2026-09-03,-7.1
2023,33,Arizona,Pac-12,1813.3,29,21,50,0.58,29-21,Tennessee,1980.6,1674,NA,2026-09-03T12:03:41Z,1775.9,2026-09-03,37.4
2023,34,Boston College,ACC,1811.5,34,16,50,0.68,34-16,Tennessee,1980.6,1575.3,NA,2026-09-03T12:03:41Z,1826.9,2026-09-03,-15.4
2023,35,Auburn,SEC,1809.7,30,20,50,0.6,30-20,Florida,2073.2,1726.3,NA,2026-09-03T12:03:41Z,1890.5,2026-09-03,-80.8
2023,36,Louisiana,Sun Belt,1808.3,7,7,14,0.5,7-7,LSU,2128.7,1810.6,NA,2026-09-03T12:03:41Z,1785.2,2026-09-03,23.1
2023,37,Penn,Ivy League,1798.2,7,5,12,0.583,7-5,Auburn,1809.7,1724.9,NA,2026-09-03T12:03:41Z,1803.7,2026-09-03,-5.5
2023,38,USC,Pac-12,1795,31,17,48,0.646,31-17,Stanford,1896.9,1579.4,NA,2026-09-03T12:03:41Z,1756.4,2026-09-03,38.6
2023,39,Iowa,Big Ten,1789.8,39,14,53,0.736,39-14,LSU,2128.7,1484.1,NA,2026-09-03T12:03:41Z,1781.4,2026-09-03,8.4
2023,40,Duke,ACC,1784.4,34,22,56,0.607,34-22,Clemson,2038.6,1673.6,NA,2026-09-03T12:03:41Z,1819,2026-09-03,-34.6
2023,41,Coastal,Sun Belt,1781.8,27,12,39,0.692,27-12,Wake Forest,2017.5,1591.6,NA,2026-09-03T12:03:41Z,1769.7,2026-09-03,12.1
2023,42,Georgia,SEC,1781.4,25,23,48,0.521,25-23,LSU,2128.7,1750.6,NA,2026-09-03T12:03:41Z,1763,2026-09-03,18.4
2023,43,UCLA,Pac-12,1780,26,18,44,0.591,26-18,Vanderbilt,1963.5,1715.4,NA,2026-09-03T12:03:41Z,1721.1,2026-09-03,58.9
2023,44,Notre Dame,ACC,1771.4,27,19,46,0.587,27-19,Clemson,2038.6,1614.1,NA,2026-09-03T12:03:41Z,1735.9,2026-09-03,35.5
2023,45,Northeastern,CAA,1771,7,4,11,0.636,7-4,Boston College,1811.5,1707.6,NA,2026-09-03T12:03:41Z,1763,2026-09-03,8
2023,46,Charlotte,AAC,1770.5,9,10,19,0.474,9-10,Clemson,2038.6,1788.5,NA,2026-09-03T12:03:41Z,1800.7,2026-09-03,-30.2
2023,47,Texas Tech,Big 12,1767.6,38,20,58,0.655,38-20,Florida,2073.2,1604.3,NA,2026-09-03T12:03:41Z,1779.3,2026-09-03,-11.7
2023,48,Virginia Tech,ACC,1759.5,25,20,45,0.556,25-20,Wake Forest,2017.5,1664.4,NA,2026-09-03T12:03:41Z,1777.3,2026-09-03,-17.8
2023,49,Indiana,Big Ten,1754.8,39,17,56,0.696,39-17,Kentucky,1896.1,1572.4,NA,2026-09-03T12:03:41Z,1712.9,2026-09-03,41.9
2023,50,Elon,CAA,1750.6,4,6,10,0.4,4-6,Wake Forest,2017.5,1838,NA,2026-09-03T12:03:41Z,1738.4,2026-09-03,12.2
2023,51,NC State,ACC,1748.1,30,20,50,0.6,30-20,Virginia,1958.4,1683.5,NA,2026-09-03T12:03:41Z,1795.1,2026-09-03,-47
2023,52,Arizona St,Pac-12,1743.6,30,17,47,0.638,30-17,Mississippi St,1820.6,1619.5,NA,2026-09-03T12:03:41Z,1676.6,2026-09-03,67
2023,53,Washington,Pac-12,1739.5,28,19,47,0.596,28-19,Stanford,1896.9,1640.9,NA,2026-09-03T12:03:41Z,1738.2,2026-09-03,1.3
2023,54,George Mason,A-10,1737.9,7,7,14,0.5,7-7,Northeastern,1771,1696.2,NA,2026-09-03T12:03:41Z,1757.7,2026-09-03,-19.8
2023,55,Missouri,SEC,1733.5,26,20,46,0.565,26-20,TCU,1997.4,1635.8,NA,2026-09-03T12:03:41Z,1761.6,2026-09-03,-28.1
2023,56,Oklahoma,Big 12,1719.8,28,25,53,0.528,28-25,TCU,1997.4,1689.3,NA,2026-09-03T12:03:41Z,1732.4,2026-09-03,-12.6
2023,57,Texas St,Sun Belt,1719.8,9,6,15,0.6,9-6,TCU,1997.4,1689.4,NA,2026-09-03T12:03:41Z,1732.1,2026-09-03,-12.3
2023,58,Sam Houston,C-USA,1716.8,11,9,20,0.55,11-9,Iowa,1789.8,1621.4,NA,2026-09-03T12:03:41Z,1778,2026-09-03,-61.2
2023,59,Xavier,Big East,1712.6,9,16,25,0.36,9-16,Vanderbilt,1963.5,1692.8,NA,2026-09-03T12:03:41Z,1709.1,2026-09-03,3.5
2023,60,Maryland,Big Ten,1711.5,34,20,54,0.63,34-20,Iowa,1789.8,1559,NA,2026-09-03T12:03:41Z,1792.3,2026-09-03,-80.8
2023,61,Portland,WCC,1707,6,8,14,0.429,6-8,Oregon,1842.6,1777.1,NA,2026-09-03T12:03:41Z,1705.4,2026-09-03,1.6
2023,62,Gardner-Webb,Big South,1706.3,4,5,9,0.444,4-5,Campbell,1842.1,1681.4,NA,2026-09-03T12:03:41Z,1578,2026-09-03,128.3
2023,63,California,Pac-12,1702.3,21,23,44,0.477,21-23,Stanford,1896.9,1687.3,NA,2026-09-03T12:03:41Z,1675,2026-09-03,27.3
2023,64,SE Louisiana,WAC/Southland,1696.3,2,2,4,0.5,2-2,Auburn,1809.7,1819.5,NA,2026-09-03T12:03:41Z,1685.2,2026-09-03,11.1
2023,65,Saint Louis,A-10,1694.3,8,2,10,0.8,8-2,George Mason,1737.9,1483.2,NA,2026-09-03T12:03:41Z,1720.4,2026-09-03,-26.1
2023,66,New Mexico,Mountain West,1692.7,3,2,5,0.6,3-2,Oregon St,1815.7,1722.6,NA,2026-09-03T12:03:41Z,1654.5,2026-09-03,38.2
2023,67,E Illinois,ASUN/OVC,1690.7,7,5,12,0.583,7-5,Arkansas,1908.4,1566.9,NA,2026-09-03T12:03:41Z,1694.8,2026-09-03,-4.1
2023,68,UNC Wilmington,CAA,1690.7,9,10,19,0.474,9-10,TCU,1997.4,1800.5,NA,2026-09-03T12:03:41Z,1703.4,2026-09-03,-12.7
2023,69,Washington St,Pac-12,1687.8,26,18,44,0.591,26-18,Santa Clara,1861.6,1588.7,NA,2026-09-03T12:03:41Z,1634.7,2026-09-03,53.1
2023,70,West Virginia,Big 12,1679.2,33,19,52,0.635,33-19,TCU,1997.4,1612.1,NA,2026-09-03T12:03:41Z,1704.8,2026-09-03,-25.6
2023,71,Columbia,Ivy League,1674.6,3,8,11,0.273,3-8,Alabama,1928.1,1836.2,NA,2026-09-03T12:03:41Z,1680.8,2026-09-03,-6.2
2023,72,Long Beach St,Big West,1674.5,3,3,6,0.5,3-3,East Carolina,1830.6,1746,NA,2026-09-03T12:03:41Z,1729,2026-09-03,-54.5
2023,73,Nebraska,Big Ten,1674.3,29,17,46,0.63,29-17,Vanderbilt,1963.5,1478.8,NA,2026-09-03T12:03:41Z,1662.6,2026-09-03,11.7
2023,74,Kansas St,Big 12,1668.3,30,21,51,0.588,30-21,TCU,1997.4,1575.5,NA,2026-09-03T12:03:41Z,1710.9,2026-09-03,-42.6
2023,75,FAU,AAC,1667.4,5,5,10,0.5,5-5,Miami,1858.1,1725.5,NA,2026-09-03T12:03:41Z,1632.8,2026-09-03,34.6
2023,76,Fullerton,Big West,1665.2,8,12,20,0.4,8-12,Stanford,1896.9,1700.7,NA,2026-09-03T12:03:41Z,1658.6,2026-09-03,6.6
2023,77,Louisville,ACC,1665.1,28,19,47,0.596,28-19,Wake Forest,2017.5,1633.8,NA,2026-09-03T12:03:41Z,1699.4,2026-09-03,-34.3
2023,78,Little Rock,Sun Belt,1664.2,2,3,5,0.4,2-3,Arkansas,1908.4,1666.8,NA,2026-09-03T12:03:41Z,1623.6,2026-09-03,40.6
2023,79,Florida St,ACC,1660.1,19,28,47,0.404,19-28,Clemson,2038.6,1740.5,NA,2026-09-03T12:03:41Z,1703.6,2026-09-03,-43.5
2023,80,Ohio State,Big Ten,1658.9,28,20,48,0.583,28-20,Mississippi St,1820.6,1485.5,NA,2026-09-03T12:03:41Z,1672.5,2026-09-03,-13.6
2023,81,Evansville,MVC,1652.6,7,5,12,0.583,7-5,Indiana St,1840.5,1644.2,NA,2026-09-03T12:03:41Z,1668.1,2026-09-03,-15.5
2023,82,Louisiana Tech,Sun Belt,1650.3,6,6,12,0.5,6-6,Southern Miss,1849,1638.7,NA,2026-09-03T12:03:41Z,1683,2026-09-03,-32.7
2023,83,Tulane,AAC,1644.3,5,8,13,0.385,5-8,East Carolina,1830.6,1785.8,NA,2026-09-03T12:03:41Z,1682.2,2026-09-03,-37.9
2023,84,Houston,Big 12,1643.6,11,9,20,0.55,11-9,Wichita St,1833.1,1646.2,NA,2026-09-03T12:03:41Z,1661.3,2026-09-03,-17.7
2023,85,SC Upstate,Big South,1643.5,6,8,14,0.429,6-8,Clemson,2038.6,1737.7,NA,2026-09-03T12:03:41Z,1641.5,2026-09-03,2
2023,86,Wright St,Horizon,1643.2,6,8,14,0.429,6-8,Kentucky,1896.1,1711.8,NA,2026-09-03T12:03:41Z,1659.5,2026-09-03,-16.3
2023,87,Sacramento St,Big West,1642.8,1,2,3,0.333,1-2,Stanford,1896.9,1824,NA,2026-09-03T12:03:41Z,1634.5,2026-09-03,8.3
2023,88,FGCU,ASUN/OVC,1639.6,19,8,27,0.704,19-8,Florida St,1660.1,1435.9,NA,2026-09-03T12:03:41Z,1657.5,2026-09-03,-17.9
2023,89,Rutgers,Big Ten,1639,27,21,48,0.562,27-21,Campbell,1842.1,1504.7,NA,2026-09-03T12:03:41Z,1671.7,2026-09-03,-32.7
2023,90,Michigan St,Big Ten,1632.7,29,19,48,0.604,29-19,Indiana St,1840.5,1507,NA,2026-09-03T12:03:41Z,1608.4,2026-09-03,24.3
2023,91,UIC,Horizon,1630.1,6,5,11,0.545,6-5,Iowa,1789.8,1602.9,NA,2026-09-03T12:03:41Z,1546.7,2026-09-03,83.4
2023,92,Rider,MAAC,1629.4,7,7,14,0.5,7-7,Duke,1784.4,1632.2,NA,2026-09-03T12:03:41Z,1633,2026-09-03,-3.6
2023,93,Samford,SoCon,1626.1,7,10,17,0.412,7-10,Southern Miss,1849,1747.7,NA,2026-09-03T12:03:41Z,1620.6,2026-09-03,5.5
2023,94,Omaha,Summit,1623.3,4,6,10,0.4,4-6,Nebraska,1674.3,1695.7,NA,2026-09-03T12:03:41Z,1566.3,2026-09-03,57
2023,95,UConn,Big East,1623.3,27,15,42,0.643,27-15,Boston College,1811.5,1508.5,NA,2026-09-03T12:03:41Z,1633.9,2026-09-03,-10.6
2023,96,Georgia Tech,ACC,1622.5,23,26,49,0.469,23-26,Clemson,2038.6,1682.2,NA,2026-09-03T12:03:41Z,1706.4,2026-09-03,-83.9
2023,97,Hawai'i,Mountain West,1619.2,2,1,3,0.667,2-1,Maryland,1711.5,1610.7,NA,2026-09-03T12:03:41Z,1638.1,2026-09-03,-18.9
2023,98,Wofford,SoCon,1619.2,5,3,8,0.625,5-3,Michigan St,1632.7,1609.9,NA,2026-09-03T12:03:41Z,1576.8,2026-09-03,42.4
2023,99,Lamar,WAC/Southland,1616.8,4,4,8,0.5,4-4,TCU,1997.4,1733.1,NA,2026-09-03T12:03:41Z,1627.4,2026-09-03,-10.6
2023,100,San Diego,WCC,1614.1,4,8,12,0.333,4-8,TCU,1997.4,1813.8,NA,2026-09-03T12:03:41Z,1614.2,2026-09-03,-0.1
2023,101,Utah Valley,Other D1,1613.9,5,3,8,0.625,5-3,Sam Houston,1716.8,1500.2,NA,2026-09-03T12:03:41Z,1625.7,2026-09-03,-11.8
2023,102,UC San Diego,Big West,1595.7,1,3,4,0.25,1-3,Michigan,1554.2,1759,NA,2026-09-03T12:03:41Z,1553.9,2026-09-03,41.8
2023,103,Ole Miss,SEC,1595.4,21,25,46,0.457,21-25,Arkansas,1908.4,1677.7,NA,2026-09-03T12:03:41Z,1647.4,2026-09-03,-52
2023,104,Lipscomb,ASUN/OVC,1587.2,6,14,20,0.3,6-14,Notre Dame,1771.4,1742,NA,2026-09-03T12:03:41Z,1629.1,2026-09-03,-41.9
2023,105,Pepperdine,WCC,1584.4,2,4,6,0.333,2-4,Boston College,1811.5,1797.4,NA,2026-09-03T12:03:41Z,1577.4,2026-09-03,7
2023,106,San Francisco,WCC,1583.4,4,4,8,0.5,4-4,Washington St,1687.8,1622.7,NA,2026-09-03T12:03:41Z,1591,2026-09-03,-7.6
2023,107,South Florida,AAC,1577.7,5,10,15,0.333,5-10,Florida,2073.2,1779.2,NA,2026-09-03T12:03:41Z,1590.8,2026-09-03,-13.1
2023,108,UCF,Big 12,1572.5,7,9,16,0.438,7-9,Clemson,2038.6,1760.8,NA,2026-09-03T12:03:41Z,1595.3,2026-09-03,-22.8
2023,109,Western KY,C-USA,1569.5,3,7,10,0.3,3-7,Dallas Baptist,1847.1,1809.5,NA,2026-09-03T12:03:41Z,1535.7,2026-09-03,33.8
2023,110,MTSU,C-USA,1569.4,2,3,5,0.4,2-3,Louisiana Tech,1650.3,1719.2,NA,2026-09-03T12:03:41Z,1602.2,2026-09-03,-32.8
2023,111,Florida A&M,SWAC/MEAC,1564.5,5,5,10,0.5,5-5,Alabama St,1449.4,1560,NA,2026-09-03T12:03:41Z,1572.9,2026-09-03,-8.4
2023,112,Nicholls,WAC/Southland,1564,5,7,12,0.417,5-7,Nebraska,1674.3,1691,NA,2026-09-03T12:03:41Z,1594.6,2026-09-03,-30.6
2023,113,Saint Mary's,WCC,1563.9,2,3,5,0.4,2-3,San Diego,1614.1,1669,NA,2026-09-03T12:03:41Z,1558.5,2026-09-03,5.4
2023,114,Michigan,Big Ten,1554.2,26,24,50,0.52,26-24,Indiana,1754.8,1544.5,NA,2026-09-03T12:03:41Z,1543.6,2026-09-03,10.6
2023,115,Pitt,ACC,1551,18,28,46,0.391,18-28,Wake Forest,2017.5,1643.7,NA,2026-09-03T12:03:41Z,1613.4,2026-09-03,-62.4
2023,116,LSU N Orleans,Other D1,1549.5,4,7,11,0.364,4-7,Lamar,1616.8,1682.3,NA,2026-09-03T12:03:41Z,1565.2,2026-09-03,-15.7
2023,117,Illinois,Big Ten,1545.1,21,23,44,0.477,21-23,Southern Miss,1849,1571.8,NA,2026-09-03T12:03:41Z,1580,2026-09-03,-34.9
2023,118,Murray St,ASUN/OVC,1541.7,2,3,5,0.4,2-3,Missouri St,1403.3,1546.3,NA,2026-09-03T12:03:41Z,1590.8,2026-09-03,-49.1
2023,119,Charleston,CAA,1536.5,5,7,12,0.417,5-7,Virginia Tech,1759.5,1678.2,NA,2026-09-03T12:03:41Z,1540,2026-09-03,-3.5
2023,120,Presbyterian,Big South,1532.9,3,6,9,0.333,3-6,Campbell,1842.1,1771.7,NA,2026-09-03T12:03:41Z,1462.3,2026-09-03,70.6
2023,121,Jacksonville,ASUN/OVC,1530.2,5,7,12,0.417,5-7,Florida,2073.2,1710.2,NA,2026-09-03T12:03:41Z,1552.7,2026-09-03,-22.5
2023,122,Kansas,Big 12,1527,22,27,49,0.449,22-27,Texas,1844.9,1552,NA,2026-09-03T12:03:41Z,1581.9,2026-09-03,-54.9
2023,123,William & Mary,CAA,1521.4,2,7,9,0.222,2-7,Campbell,1842.1,1757.3,NA,2026-09-03T12:03:41Z,1533.5,2026-09-03,-12.1
2023,124,Princeton,Ivy League,1520.3,4,7,11,0.364,4-7,Duke,1784.4,1679.9,NA,2026-09-03T12:03:41Z,1517.6,2026-09-03,2.7
2023,125,Maine,America East,1515.7,7,6,13,0.538,7-6,Pitt,1551,1510.9,NA,2026-09-03T12:03:41Z,1540.8,2026-09-03,-25.1
2023,126,Mercer,SoCon,1513,6,5,11,0.545,6-5,Rutgers,1639,1531.1,NA,2026-09-03T12:03:41Z,1405.6,2026-09-03,107.4
2023,127,Nevada,Mountain West,1509.1,2,3,5,0.4,2-3,Oregon St,1815.7,1788.4,NA,2026-09-03T12:03:41Z,1495.8,2026-09-03,13.3
2023,128,Jax State,C-USA,1506,4,6,10,0.4,4-6,Georgia,1781.4,1662.6,NA,2026-09-03T12:03:41Z,1514.9,2026-09-03,-8.9
2023,129,Penn State,Big Ten,1504.7,24,20,44,0.545,24-20,Miami,1858.1,1477.3,NA,2026-09-03T12:03:41Z,1470.6,2026-09-03,34.1
2023,130,BYU,Big 12,1503.5,2,2,4,0.5,2-2,Utah,1476.5,1529.3,NA,2026-09-03T12:03:41Z,1536.6,2026-09-03,-33.1
2023,131,Abilene Chrstn,WAC/Southland,1498.1,5,7,12,0.417,5-7,Oklahoma,1719.8,1701.2,NA,2026-09-03T12:03:41Z,1535.7,2026-09-03,-37.6
2023,132,C Connecticut,NEC,1496.3,4,6,10,0.4,4-6,Sacred Heart,1393.3,1627.7,NA,2026-09-03T12:03:41Z,1485.3,2026-09-03,11
2023,133,Milwaukee,Horizon,1495.1,4,3,7,0.571,4-3,Minnesota,1446.4,1453.1,NA,2026-09-03T12:03:41Z,1374.1,2026-09-03,121
2023,134,Fairfield,MAAC,1493.4,3,2,5,0.6,3-2,Rider,1629.4,1508.7,NA,2026-09-03T12:03:41Z,1497.4,2026-09-03,-4
2023,135,Kent State,MAC,1491.7,5,5,10,0.5,5-5,Pitt,1551,1462.8,NA,2026-09-03T12:03:41Z,1525.2,2026-09-03,-33.5
2023,136,San José St,Mountain West,1491.7,5,8,13,0.385,5-8,Texas,1844.9,1628.7,NA,2026-09-03T12:03:41Z,1504.6,2026-09-03,-12.9
2023,137,C Arkansas,WAC/Southland,1490.2,1,3,4,0.25,1-3,Vanderbilt,1963.5,1961.9,NA,2026-09-03T12:03:41Z,1471.4,2026-09-03,18.8
2023,138,Stetson,ASUN/OVC,1488,3,3,6,0.5,3-3,Pitt,1551,1547.8,NA,2026-09-03T12:03:41Z,1506.7,2026-09-03,-18.7
2023,139,St John's,Big East,1484.5,1,2,3,0.333,1-2,UConn,1623.3,1623.3,NA,2026-09-03T12:03:41Z,1451.3,2026-09-03,33.2
2023,140,UAB,C-USA,1483.1,3,8,11,0.273,3-8,Alabama,1928.1,1789.3,NA,2026-09-03T12:03:41Z,1446.6,2026-09-03,36.5
2023,141,Memphis,AAC,1480.8,2,6,8,0.25,2-6,Wichita St,1833.1,1725.4,NA,2026-09-03T12:03:41Z,1487.3,2026-09-03,-6.5
2023,142,Radford,Big South,1479.6,1,7,8,0.125,1-7,Virginia Tech,1759.5,1821.7,NA,2026-09-03T12:03:41Z,1496.9,2026-09-03,-17.3
2023,143,UTSA,AAC,1476.8,6,8,14,0.429,6-8,Texas A&M,1840.5,1593.3,NA,2026-09-03T12:03:41Z,1487.4,2026-09-03,-10.6
2023,144,Utah,Pac-12,1476.5,17,30,47,0.362,17-30,Oregon,1842.6,1591.7,NA,2026-09-03T12:03:41Z,1531.5,2026-09-03,-55
2023,145,Charleston So,Big South,1471.8,3,12,15,0.2,3-12,Georgia,1781.4,1843.8,NA,2026-09-03T12:03:41Z,1477.1,2026-09-03,-5.3
2023,146,UAlbany,America East,1470.1,1,2,3,0.333,1-2,Maryland,1711.5,1711.5,NA,2026-09-03T12:03:41Z,1506.1,2026-09-03,-36
2023,147,Army,Patriot,1469.8,4,6,10,0.4,4-6,Bucknell,1248.6,1511.2,NA,2026-09-03T12:03:41Z,1488.9,2026-09-03,-19.1
2023,148,Grand Canyon,WAC/Southland,1466,6,13,19,0.316,6-13,Tennessee,1980.6,1684.2,NA,2026-09-03T12:03:41Z,1501.5,2026-09-03,-35.5
2023,149,LMU,WCC,1460.1,2,8,10,0.2,2-8,Vanderbilt,1963.5,1824.6,NA,2026-09-03T12:03:41Z,1422.5,2026-09-03,37.6
2023,150,Hofstra,CAA,1458.3,1,3,4,0.25,1-3,West Virginia,1679.2,1655.2,NA,2026-09-03T12:03:41Z,1470.9,2026-09-03,-12.6
2023,151,UNC Greensboro,SoCon,1451,7,14,21,0.333,7-14,Notre Dame,1771.4,1674.9,NA,2026-09-03T12:03:41Z,1443,2026-09-03,8
2023,152,Alabama St,SWAC/MEAC,1449.4,2,3,5,0.4,2-3,Florida A&M,1564.5,1572.6,NA,2026-09-03T12:03:41Z,1454.5,2026-09-03,-5.1
2023,153,Tennessee Tech,ASUN/OVC,1447.5,3,8,11,0.273,3-8,Tennessee,1980.6,1602.6,NA,2026-09-03T12:03:41Z,1478.3,2026-09-03,-30.8
2023,154,Minnesota,Big Ten,1446.4,14,30,44,0.318,14-30,Iowa,1789.8,1592.1,NA,2026-09-03T12:03:41Z,1501.5,2026-09-03,-55.1
2023,155,CA Baptist,WAC/Southland,1445.7,2,5,7,0.286,2-5,Oklahoma,1719.8,1674.1,NA,2026-09-03T12:03:41Z,1450.8,2026-09-03,-5.1
2023,156,Ball State,MAC,1439.4,4,7,11,0.364,4-7,Rutgers,1639,1608.6,NA,2026-09-03T12:03:41Z,1462.7,2026-09-03,-23.3
2023,157,GA Southern,Sun Belt,1437.3,4,11,15,0.267,4-11,Coastal,1781.8,1685,NA,2026-09-03T12:03:41Z,1467.1,2026-09-03,-29.8
2023,158,UL Monroe,Sun Belt,1437,1,4,5,0.2,1-4,Mississippi St,1820.6,1837.6,NA,2026-09-03T12:03:41Z,1413.1,2026-09-03,23.9
2023,159,Purdue,Big Ten,1430.4,20,26,46,0.435,20-26,Maryland,1711.5,1483.2,NA,2026-09-03T12:03:41Z,1459.7,2026-09-03,-29.3
2023,160,Longwood,Big South,1430.1,1,5,6,0.167,1-5,Campbell,1842.1,1842.5,NA,2026-09-03T12:03:41Z,1433.4,2026-09-03,-3.3
2023,161,Belmont,MVC,1427.1,4,8,12,0.333,4-8,Kansas,1527,1664.6,NA,2026-09-03T12:03:41Z,1433.3,2026-09-03,-6.2
2023,162,Brown,Ivy League,1426.6,1,2,3,0.333,1-2,Penn State,1504.7,1504.7,NA,2026-09-03T12:03:41Z,1415.3,2026-09-03,11.3
2023,163,Georgetown,Big East,1423.5,4,10,14,0.286,4-10,Xavier,1712.6,1652.3,NA,2026-09-03T12:03:41Z,1390.2,2026-09-03,33.3
2023,164,Cal Poly,Big West,1423.3,4,9,13,0.308,4-9,Oregon St,1815.7,1683.7,NA,2026-09-03T12:03:41Z,1456.2,2026-09-03,-32.9
