season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at,baseline_elo,baseline_date,elo_change
2021,39,UC Irvine,Big West,1432.8,2,2,4,0.5,2-2,Long Beach St,1567.2,1567.2,NA,2026-09-17T21:13:22Z,1716.7,2026-09-17,-283.9
2021,40,West Virginia,Big 12,1412.3,2,6,8,0.25,2-6,Oklahoma,1534.7,1601,NA,2026-09-17T21:13:22Z,1604.7,2026-09-17,-192.4
2021,41,Pitt,ACC,1406.6,2,2,4,0.5,2-2,Boston College,1534.9,1504.2,NA,2026-09-17T21:13:22Z,1749.4,2026-09-17,-342.8
2021,42,East Carolina,AAC,1388.1,4,4,8,0.5,4-4,Wichita St,1365.6,1252.3,NA,2026-09-17T21:13:22Z,1766.1,2026-09-17,-378
2021,43,Wichita St,AAC,1365.6,2,2,4,0.5,2-2,East Carolina,1388.1,1388.1,NA,2026-09-17T21:13:22Z,1567.2,2026-09-17,-201.6
2021,44,Oregon,Pac-12,1360.9,5,3,8,0.625,5-3,Washington St,1481.4,1094.2,NA,2026-09-17T21:13:22Z,1762.4,2026-09-17,-401.5
2021,45,Stanford,Pac-12,1332.1,3,3,6,0.5,3-3,Arizona,1765,1339.5,NA,2026-09-17T21:13:22Z,1862.4,2026-09-17,-530.3
2021,46,Marshall,Sun Belt,1321.5,1,3,4,0.25,1-3,Louisiana Tech,1238.2,1498.5,NA,2026-09-17T21:13:22Z,1461.6,2026-09-17,-140.1
2021,47,Rice,AAC,1318.1,1,3,4,0.25,1-3,Southern Miss,1530.5,1530.5,NA,2026-09-17T21:13:22Z,1377.7,2026-09-17,-59.6
2021,48,Nebraska,Big Ten,1300.5,1,3,4,0.25,1-3,Indiana,1683.8,1565.8,NA,2026-09-17T21:13:22Z,1668.7,2026-09-17,-368.2
2021,49,Texas A&M,SEC,1288.4,3,5,8,0.375,3-5,Ole Miss,1646.8,1400.7,NA,2026-09-17T21:13:22Z,1594.7,2026-09-17,-306.3
2021,50,Virginia,ACC,1287.8,3,3,6,0.5,3-3,Virginia Tech,1199.6,1015.7,NA,2026-09-17T21:13:22Z,1858.6,2026-09-17,-570.8
2021,51,Utah,Pac-12,1280.8,0,3,3,0,0-3,NA,NA,1765,NA,2026-09-17T21:13:22Z,1151.7,2026-09-17,129.1
2021,52,USC,Pac-12,1259,1,3,4,0.25,1-3,Stanford,1332.1,1440.3,NA,2026-09-17T21:13:22Z,1379.4,2026-09-17,-120.4
2021,53,Texas Southern,SWAC/MEAC,1252.8,0,3,3,0,0-3,NA,NA,1825.9,NA,2026-09-17T21:13:22Z,1014.2,2026-09-17,238.6
2021,54,Tulane,AAC,1240.6,1,2,3,0.333,1-2,East Carolina,1388.1,1388.1,NA,2026-09-17T21:13:22Z,1724.4,2026-09-17,-483.8
2021,55,Louisiana Tech,Sun Belt,1238.2,5,2,7,0.714,5-2,FIU,1102.9,1064.9,NA,2026-09-17T21:13:22Z,1613.4,2026-09-17,-375.2
2021,56,Alabama,SEC,1238,4,4,8,0.5,4-4,Missouri,981.9,1174.3,NA,2026-09-17T21:13:22Z,1676.3,2026-09-17,-438.3
2021,57,Virginia Tech,ACC,1199.6,5,4,9,0.556,5-4,Virginia,1287.8,1022.3,NA,2026-09-17T21:13:22Z,1574.7,2026-09-17,-375.1
2021,58,Wake Forest,ACC,1198.9,2,5,7,0.286,2-5,NC State,1599.8,1333.2,NA,2026-09-17T21:13:22Z,1448.3,2026-09-17,-249.4
2021,59,South Carolina,SEC,1186.4,2,5,7,0.286,2-5,The Citadel,704.3,1326.5,NA,2026-09-17T21:13:22Z,1704.2,2026-09-17,-517.8
2021,60,Kansas,Big 12,1183.2,3,3,6,0.5,3-3,TCU,1657.1,1172.6,NA,2026-09-17T21:13:22Z,1538.9,2026-09-17,-355.7
2021,61,App State,Sun Belt,1159.3,0,3,3,0,0-3,NA,NA,1513,NA,2026-09-17T21:13:22Z,1054.4,2026-09-17,104.9
2021,62,FIU,C-USA,1102.9,1,1,2,0.5,1-1,Louisiana Tech,1238.2,1238.2,NA,2026-09-17T21:13:22Z,1431,2026-09-17,-328.1
2021,63,North Carolina,ACC,1100.9,1,5,6,0.167,1-5,Campbell,360.6,1328.1,NA,2026-09-17T21:13:22Z,1611.9,2026-09-17,-511
2021,64,Missouri,SEC,981.9,0,7,7,0,0-7,NA,NA,1460.9,NA,2026-09-17T21:13:22Z,1392.6,2026-09-17,-410.7
2021,65,MTSU,C-USA,981.7,0,7,7,0,0-7,NA,NA,1363.5,NA,2026-09-17T21:13:22Z,1256.5,2026-09-17,-274.8
2021,66,N Dakota St,Summit,948.3,1,1,2,0.5,1-1,Kansas,1183.2,1183.2,NA,2026-09-17T21:13:22Z,1541.8,2026-09-17,-593.5
2021,67,UCF,AAC,834,1,0,1,1,1-0,East Carolina,1388.1,1388.1,NA,2026-09-17T21:13:22Z,1876.2,2026-09-17,-1042.2
2021,68,Lipscomb,ASUN/OVC,733.3,1,0,1,1,1-0,Tennessee,1588.7,1588.7,NA,2026-09-17T21:13:22Z,1529.5,2026-09-17,-796.2
2021,69,Pacific,WCC,730.2,1,0,1,1,1-0,Stanford,1332.1,1332.1,NA,2026-09-17T21:13:22Z,1124.7,2026-09-17,-394.5
2021,70,Elon,CAA,727.6,1,0,1,1,1-0,Wake Forest,1198.9,1198.9,NA,2026-09-17T21:13:22Z,1377.4,2026-09-17,-649.8
2021,71,Stetson,ASUN/OVC,723.7,0,2,2,0,0-2,NA,NA,1656.3,NA,2026-09-17T21:13:22Z,1467.4,2026-09-17,-743.7
2021,72,Texas St,Sun Belt,710.7,0,2,2,0,0-2,NA,NA,1406,NA,2026-09-17T21:13:22Z,1301.4,2026-09-17,-590.7
2021,73,UT Arlington,Sun Belt,707.3,0,2,2,0,0-2,NA,NA,1472.8,NA,2026-09-17T21:13:22Z,1483.3,2026-09-17,-776
2021,74,Washington,Pac-12,705.7,0,2,2,0,0-2,NA,NA,1360.9,NA,2026-09-17T21:13:22Z,1425,2026-09-17,-719.3
2021,75,Toledo,MAC,705.3,0,2,2,0,0-2,NA,NA,1199.6,NA,2026-09-17T21:13:22Z,727.8,2026-09-17,-22.5
2021,76,The Citadel,SoCon,704.3,0,2,2,0,0-2,NA,NA,1410.7,NA,2026-09-17T21:13:22Z,1338,2026-09-17,-633.7
2021,77,San José St,Mountain West,702.3,0,2,2,0,0-2,NA,NA,1360.9,NA,2026-09-17T21:13:22Z,733.9,2026-09-17,-31.6
2021,78,SE Louisiana,WAC/Southland,659.4,1,0,1,1,1-0,Southern Miss,1530.5,1530.5,NA,2026-09-17T21:13:22Z,1398.1,2026-09-17,-738.7
2021,79,Gonzaga,WCC,658.2,1,0,1,1,1-0,Washington St,1481.4,1481.4,NA,2026-09-17T21:13:22Z,1583.6,2026-09-17,-925.4
2021,80,VCU,A-10,657.5,1,0,1,1,1-0,Virginia,1287.8,1287.8,NA,2026-09-17T21:13:22Z,1627.1,2026-09-17,-969.6
2021,81,UMass,A-10,554.7,1,0,1,1,1-0,Boston College,1534.9,1534.9,NA,2026-09-17T21:13:22Z,554.6,2026-09-13,0.1
2021,82,Indiana St,MVC,477.9,1,0,1,1,1-0,Dallas Baptist,272.1,272.1,NA,2026-09-17T21:13:22Z,1632.6,2026-09-17,-1154.7
2021,83,E Kentucky,ASUN/OVC,372.5,0,1,1,0,0-1,NA,NA,1475.1,NA,2026-09-17T21:13:22Z,1342.4,2026-09-17,-969.9
2021,84,Michigan,Big Ten,372.1,0,1,1,0,0-1,NA,NA,1526.5,NA,2026-09-17T21:13:22Z,1366.3,2026-09-17,-994.2
2021,85,Valparaiso,MVC,372.1,0,1,1,0,0-1,NA,NA,1517.7,NA,2026-09-17T21:13:22Z,1243,2026-09-17,-870.9
2021,86,Liberty,C-USA,371.6,0,1,1,0,0-1,NA,NA,1287.8,NA,2026-09-17T21:13:22Z,1712.2,2026-09-17,-1340.6
2021,87,North Florida,ASUN/OVC,370.9,0,1,1,0,0-1,NA,NA,1186.4,NA,2026-09-17T21:13:22Z,1456.3,2026-09-17,-1085.4
2021,88,Arkansas St,Sun Belt,370.4,0,1,1,0,0-1,NA,NA,1646.8,NA,2026-09-17T21:13:22Z,1340.7,2026-09-17,-970.3
2021,89,Incarnate Word,WAC/Southland,370,0,1,1,0,0-1,NA,NA,1523.5,NA,2026-09-17T21:13:22Z,738.5,2026-09-17,-368.5
2021,90,Missouri St,MVC,369.4,0,1,1,0,0-1,NA,NA,1183.2,NA,2026-09-17T21:13:22Z,1301.2,2026-09-17,-931.8
2021,91,SC Upstate,Big South,368.8,0,1,1,0,0-1,NA,NA,1720.1,NA,2026-09-17T21:13:22Z,1487.4,2026-09-17,-1118.6
2021,92,Grand Canyon,WAC/Southland,367.7,0,1,1,0,0-1,NA,NA,1765,NA,2026-09-17T21:13:22Z,1589.4,2026-09-17,-1221.7
2021,93,William & Mary,CAA,367.7,0,1,1,0,0-1,NA,NA,1466.2,NA,2026-09-17T21:13:22Z,1147.3,2026-09-17,-779.6
2021,94,FGCU,ASUN/OVC,367.6,0,1,1,0,0-1,NA,NA,1469.6,NA,2026-09-17T21:13:22Z,1436,2026-09-17,-1068.4
2021,95,Grambling,SWAC/MEAC,366.3,0,1,1,0,0-1,NA,NA,1547.8,NA,2026-09-17T21:13:22Z,727.1,2026-09-17,-360.8
2021,96,New Mexico,Mountain West,366.1,0,1,1,0,0-1,NA,NA,1594.3,NA,2026-09-17T21:13:22Z,370.3,2026-09-17,-4.2
2021,97,Georgetown,Big East,365.9,0,1,1,0,0-1,NA,NA,1199.6,NA,2026-09-17T21:13:22Z,368.6,2026-09-13,-2.7
2021,98,Prairie View,SWAC/MEAC,365.9,0,1,1,0,0-1,NA,NA,1827.1,NA,2026-09-17T21:13:22Z,725,2026-09-17,-359.1
2021,99,Southern,SWAC/MEAC,365.2,0,1,1,0,0-1,NA,NA,1547.8,NA,2026-09-17T21:13:22Z,1238.7,2026-09-17,-873.5
2021,100,Davidson,A-10,365.1,0,1,1,0,0-1,NA,NA,1198.9,NA,2026-09-17T21:13:22Z,1172.7,2026-09-17,-807.6
2021,101,Holy Cross,Patriot,364.8,0,1,1,0,0-1,NA,NA,1534.9,NA,2026-09-17T21:13:22Z,363.6,2026-09-17,1.2
2021,102,UAB,C-USA,363.8,0,1,1,0,0-1,NA,NA,1238,NA,2026-09-17T21:13:22Z,1364.1,2026-09-17,-1000.3
2021,103,ETSU,SoCon,361,0,1,1,0,0-1,NA,NA,1199.6,NA,2026-09-17T21:13:22Z,1183.6,2026-09-17,-822.6
2021,104,Campbell,Big South,360.6,0,1,1,0,0-1,NA,NA,1100.9,NA,2026-09-17T21:13:22Z,1486.7,2026-09-17,-1126.1
2021,105,Dallas Baptist,AAC,272.1,0,1,1,0,0-1,NA,NA,477.9,NA,2026-09-17T21:13:22Z,1865.5,2026-09-17,-1593.4
