season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at,baseline_elo,baseline_date,elo_change
2020,1,Tennessee,SEC,2000.6,9,0,9,1,9-0,Texas Tech,1788.6,1028.4,NA,2026-08-24T19:31:57Z,1831,2026-08-20,169.6
2020,2,Florida,SEC,1955.9,8,0,8,1,8-0,Miami,1607.6,1272.9,NA,2026-08-24T19:31:57Z,2004,2026-08-20,-48.1
2020,3,TCU,Big 12,1922.5,3,0,3,1,3-0,Kentucky,1606.4,1606.4,NA,2026-08-24T19:31:57Z,1757.8,2026-08-20,164.7
2020,4,Arkansas,SEC,1921.6,7,0,7,1,7-0,Gonzaga,1381,1345.4,NA,2026-08-24T19:31:57Z,1626,2026-08-20,295.6
2020,5,Texas A&M,SEC,1917.6,10,0,10,1,10-0,Army,1390.9,1083.2,NA,2026-08-24T19:31:57Z,1668.5,2026-08-20,249.1
2020,6,Alabama,SEC,1916.8,9,0,9,1,9-0,UNLV,1356.6,1107.9,NA,2026-08-24T19:31:57Z,1983,2026-08-20,-66.2
2020,7,UCF,AAC,1900.9,3,0,3,1,3-0,Auburn,1516.6,1516.6,NA,2026-08-24T19:31:57Z,1968.4,2026-08-20,-67.5
2020,8,UCLA,Pac-12,1893.7,8,0,8,1,8-0,Saint Mary's,1341.7,1086.8,NA,2026-08-24T19:31:57Z,1865.1,2026-08-20,28.6
2020,9,NC State,ACC,1887,8,0,8,1,8-0,James Madison,1317.3,1039.6,NA,2026-08-24T19:31:57Z,1824.2,2026-08-20,62.8
2020,10,Texas,Big 12,1863.3,9,0,9,1,9-0,Boise St,1351.8,1103.7,NA,2026-08-24T19:31:57Z,1641.4,2026-08-20,221.9
2020,11,Grand Canyon,WAC/Southland,1798,2,1,3,0.667,2-1,Oklahoma St,1657.6,1657.6,NA,2026-08-24T19:31:57Z,1365.4,2026-08-20,432.6
2020,12,Florida St,ACC,1793.2,6,0,6,1,6-0,Cincinnati,1230.5,974.5,NA,2026-08-24T19:31:57Z,1906.5,2026-08-20,-113.3
2020,13,Texas Tech,Big 12,1788.6,8,1,9,0.889,8-1,Houston,1487.6,1210.3,NA,2026-08-24T19:31:57Z,1810.5,2026-08-20,-21.9
2020,14,Duke,ACC,1766,7,1,8,0.875,7-1,Army,1390.9,1202,NA,2026-08-24T19:31:57Z,1654.5,2026-08-20,111.5
2020,15,Georgia,SEC,1722,8,1,9,0.889,8-1,Santa Clara,1550.2,1288,NA,2026-08-24T19:31:57Z,1664.1,2026-08-20,57.9
2020,16,Long Beach St,Big West,1695.3,3,0,3,1,3-0,Wake Forest,1061.9,1061.9,NA,2026-08-24T19:31:57Z,1601.5,2026-08-20,93.8
2020,17,South Carolina,SEC,1690.3,6,2,8,0.75,6-2,Northwestern,1620,1160.4,NA,2026-08-24T19:31:57Z,1625.3,2026-08-20,65
2020,18,Ole Miss,SEC,1686.7,7,1,8,0.875,7-1,Louisville,1545.3,1152.7,NA,2026-08-24T19:31:57Z,1938.1,2026-08-20,-251.4
2020,19,Dallas Baptist,AAC,1674.2,2,1,3,0.667,2-1,North Carolina,1634.1,1634.1,NA,2026-08-24T19:31:57Z,1551.3,2026-08-20,122.9
2020,20,Oklahoma,Big 12,1670.5,2,1,3,0.667,2-1,Virginia,1561.2,1561.2,NA,2026-08-24T19:31:57Z,1942.2,2026-08-20,-271.7
2020,21,Oklahoma St,Big 12,1657.6,7,2,9,0.778,7-2,Grand Canyon,1798,1333,NA,2026-08-24T19:31:57Z,1492.9,2026-08-20,164.7
2020,22,Vanderbilt,SEC,1637.3,8,2,10,0.8,8-2,UConn,1616.8,941.7,NA,2026-08-24T19:31:57Z,1691,2026-08-20,-53.7
2020,23,North Carolina,ACC,1634.1,7,2,9,0.778,7-2,Dallas Baptist,1674.2,1131.8,NA,2026-08-24T19:31:57Z,1476.6,2026-08-20,157.5
2020,24,Northwestern,Big Ten,1620,2,1,3,0.667,2-1,South Carolina,1690.3,1690.3,NA,2026-08-24T19:31:57Z,1609.8,2026-08-20,10.2
2020,25,UConn,Big East,1616.8,3,2,5,0.6,3-2,Michigan,1585.6,1595.9,NA,2026-08-24T19:31:57Z,1608.9,2026-08-20,7.9
2020,26,Miami,ACC,1607.6,5,3,8,0.625,5-3,Rutgers,1220.7,1328.3,NA,2026-08-24T19:31:57Z,1685.8,2026-08-20,-78.2
2020,27,Kentucky,SEC,1606.4,5,3,8,0.625,5-3,App State,1255.7,1388.7,NA,2026-08-24T19:31:57Z,1520.5,2026-08-20,85.9
2020,28,Clemson,ACC,1602.6,7,1,8,0.875,7-1,Stony Brook,1313.1,1141.6,NA,2026-08-24T19:31:57Z,1583.2,2026-08-20,19.4
2020,29,Michigan,Big Ten,1585.6,4,3,7,0.571,4-3,Vanderbilt,1637.3,1514.6,NA,2026-08-24T19:31:57Z,1536.1,2026-08-20,49.5
2020,30,Arizona St,Pac-12,1571.7,5,3,8,0.625,5-3,Villanova,1394.3,1305.8,NA,2026-08-24T19:31:57Z,1681.2,2026-08-20,-109.5
2020,31,Virginia,ACC,1561.2,6,3,9,0.667,6-3,Oklahoma,1670.5,1326.7,NA,2026-08-24T19:31:57Z,1895.5,2026-08-20,-334.3
2020,32,Santa Clara,WCC,1550.2,2,3,5,0.4,2-3,Georgia,1722,1561.8,NA,2026-08-24T19:31:57Z,1540,2026-08-20,10.2
2020,33,Louisville,ACC,1545.3,5,3,8,0.625,5-3,Ole Miss,1686.7,1399,NA,2026-08-24T19:31:57Z,1719.2,2026-08-20,-173.9
2020,34,LSU,SEC,1521.9,6,3,9,0.667,6-3,Indiana,1477.2,1189.4,NA,2026-08-24T19:31:57Z,1673.7,2026-08-20,-151.8
2020,35,Auburn,SEC,1516.6,7,3,10,0.7,7-3,UIC,1033.8,1162.9,NA,2026-08-24T19:31:57Z,1676.1,2026-08-20,-159.5
2020,36,Georgia Tech,ACC,1512,7,1,8,0.875,7-1,Ohio State,1260.8,989.2,NA,2026-08-24T19:31:57Z,1584.9,2026-08-20,-72.9
2020,37,East Carolina,AAC,1502.6,7,1,8,0.875,7-1,GA Southern,1175.8,1067.1,NA,2026-08-24T19:31:57Z,1603.5,2026-08-20,-100.9
2020,38,Houston,AAC,1487.6,1,2,3,0.333,1-2,Stanford,920.9,1570,NA,2026-08-24T19:31:57Z,1521.9,2026-08-20,-34.3
2020,39,Indiana,Big Ten,1477.2,1,2,3,0.333,1-2,LSU,1521.9,1521.9,NA,2026-08-24T19:31:57Z,1668.6,2026-08-20,-191.4
2020,40,Fullerton,Big West,1471.4,2,1,3,0.667,2-1,Stanford,920.9,920.9,NA,2026-08-24T19:31:57Z,1313.4,2026-08-20,158
2020,41,Mississippi St,SEC,1471.2,6,2,8,0.75,6-2,Wright St,1429.7,1256,NA,2026-08-24T19:31:57Z,1706.9,2026-08-20,-235.7
2020,42,Wright St,Horizon,1429.7,1,3,4,0.25,1-3,Louisville,1545.3,1489.7,NA,2026-08-24T19:31:57Z,1562.5,2026-08-20,-132.8
2020,43,Oregon St,Pac-12,1413.4,4,4,8,0.5,4-4,Mississippi St,1471.2,1135.1,NA,2026-08-24T19:31:57Z,1593.5,2026-08-20,-180.1
2020,44,Villanova,Big East,1394.3,1,2,3,0.333,1-2,Arizona St,1571.7,1571.7,NA,2026-08-24T19:31:57Z,1463.4,2026-08-20,-69.1
2020,45,Army,Patriot,1390.9,1,5,6,0.167,1-5,Duke,1766,1841.8,NA,2026-08-24T19:31:57Z,1318.9,2026-08-20,72
2020,46,Gonzaga,WCC,1381,1,5,6,0.167,1-5,Oregon St,1413.4,1752.2,NA,2026-08-24T19:31:57Z,1357.6,2026-08-20,23.4
2020,47,Notre Dame,ACC,1362.3,4,2,6,0.667,4-2,UAB,1326.9,1028.4,NA,2026-08-24T19:31:57Z,1713,2026-08-20,-350.7
